id,paragraph_1,kg_1,paragraph_2,kg_2
359,The unions also staged a five-day strike in March that forced all but one of Yale 's dining halls to close .,"[[""unions"", ""staged"", ""five-day_strike""], [""five-day_strike"", ""occurred_in"", ""March""], [""five-day_strike"", ""forced_to_close"", ""Yale_dining_halls""]]",The unions also staged a five-day strike in March ; strikes have preceded eight of the last 10 contracts .,"[[""unions"", ""staged"", ""five-day_strike""], [""five-day_strike"", ""occurred_in"", ""March""], [""strikes"", ""preceded"", ""contracts""]]"
360,"A sign outside the Peachtree Restaurant reads : "" Pray for Eric Rudolph . ""","[[""Peachtree_Restaurant"", ""has_sign"", ""Pray_for_Eric_Rudolph""], [""Eric_Rudolph"", ""mentioned_on"", ""Peachtree_Restaurant_sign""]]",""" Rudolph ate here "" , joked a sign outside one restaurant .","[[""Rudolph"", ""ate_at"", ""restaurant""], [""restaurant"", ""has_sign"", ""Rudolph_ate_here""]]"
361,"Mohcine Douali , who lives in the centre of Algiers , said : "" It was a great shock .","[[""Mohcine_Douali"", ""lives_in"", ""Algiers""], [""Mohcine_Douali"", ""said"", ""great_shock""]]",""" It was a great shock , "" said Mohcine Douali , who lives in central Algiers .","[[""Mohcine_Douali"", ""lives_in"", ""Algiers""], [""Mohcine_Douali"", ""said"", ""great_shock""]]"
362,There will be no vote on the issue but those opposed to Robinson 's appointment are thought to outnumber those who accept it by around 20 to 17 .,"[[""opponents_of_Robinson"", ""outnumber"", ""supporters_of_Robinson""], [""opponents_of_Robinson"", ""number"", ""20""], [""supporters_of_Robinson"", ""number"", ""17""]]",There will be no vote on the issue but those opposed to Robinson 's appointment are thought to be in the majority .,"[[""opponents_of_Robinson"", ""are_in"", ""majority""]]"
363,"They have been identified by the Tarrant County Medical Examiner 's Office as Melena 's brother , Angel Melena , 25 , and Narcisco Del Angel Lozano , 34 .","[[""Tarrant_County_Medical_Examiner_Office"", ""identified"", ""Angel_Melena""], [""Tarrant_County_Medical_Examiner_Office"", ""identified"", ""Narcisco_Del_Angel_Lozano""], [""Angel_Melena"", ""age"", ""25""], [""Narcisco_Del_Angel_Lozano"", ""age"", ""34""], [""Angel_Melena"", ""brother_of"", ""Melena""]]","The Tarrant County Medical Examiner 's Office has identified the deceased passengers at the scene as Angel Melena , 25 , and Narcisco Del-Angel Lozano , 34 .","[[""Tarrant_County_Medical_Examiner_Office"", ""identified"", ""Angel_Melena""], [""Tarrant_County_Medical_Examiner_Office"", ""identified"", ""Narcisco_Del_Angel_Lozano""], [""Angel_Melena"", ""age"", ""25""], [""Narcisco_Del_Angel_Lozano"", ""age"", ""34""]]"
364,""" The fire calmed down considerably overnight , then it rained , "" said Andy Lyon , spokesman for the fire south of the city .","[[""Andy_Lyon"", ""is"", ""spokesman""], [""Andy_Lyon"", ""spokesman_for"", ""fire_south_of_city""], [""fire_south_of_city"", ""calmed_down"", ""overnight""], [""fire_south_of_city"", ""affected_by"", ""rain""]]",""" The fire calmed down considerably overnight , then it rained , "" said Andy Lyon , spokesman for the Douglas County fire command center .","[[""Andy_Lyon"", ""is"", ""spokesman""], [""Andy_Lyon"", ""spokesman_for"", ""Douglas_County_fire_command_center""], [""Douglas_County_fire"", ""calmed_down"", ""overnight""], [""Douglas_County_fire"", ""affected_by"", ""rain""]]"
365,"Sir Paul already has three children fashion designer Stella , 31 , Mary , 33 , and James , 25 by his wife Linda , who died from breast cancer in 1998 .","[[""Sir_Paul"", ""has_children"", ""Stella""], [""Sir_Paul"", ""has_children"", ""Mary""], [""Sir_Paul"", ""has_children"", ""James""], [""Sir_Paul"", ""married_to"", ""Linda""], [""Linda"", ""died_from"", ""breast_cancer""], [""Linda"", ""died_in"", ""1998""]]","McCartney has three children - fashion designer Stella , 31 , Mary , 33 , and James , 25 - by first wife Linda .","[[""McCartney"", ""has_children"", ""Stella""], [""McCartney"", ""has_children"", ""Mary""], [""McCartney"", ""has_children"", ""James""], [""McCartney"", ""married_to"", ""Linda""]]"
366,"Community college students will see their tuition rise by $ 300 to $ 2,800 or 12 percent .","[[""Community_college_students"", ""will_see_tuition_rise_by"", ""$300""], [""Community_college_students"", ""will_see_tuition_rise_to"", ""$2,800""], [""Tuition"", ""will_rise_by_percentage"", ""12_percent""]]","Tuition at the six two-year community colleges will leap by $ 300 , to $ 2,800 .","[[""Tuition"", ""at"", ""two-year_community_colleges""], [""Tuition"", ""will_leap_by"", ""$300""], [""Tuition"", ""will_leap_to"", ""$2,800""]]"
367,"Kenneth "" Supreme "" McGriff was sentenced to 37 months in prison for illegally possessing a handgun as a convicted felon at a firing range in Maryland .","[[""Kenneth_Supreme_McGriff"", ""sentenced_to"", ""37_months""], [""Kenneth_Supreme_McGriff"", ""illegally_possessed"", ""handgun""], [""Kenneth_Supreme_McGriff"", ""is"", ""convicted_felon""], [""handgun"", ""located_at"", ""firing_range""], [""firing_range"", ""location"", ""Maryland""]]","Kenneth "" Supreme "" McGriff was sentenced to 37 months by U.S. District Judge J. Frederick Motz for illegally possessing a handgun as a convicted felon at a Maryland firing range .","[[""Kenneth_Supreme_McGriff"", ""sentenced_to"", ""37_months""], [""Kenneth_Supreme_McGriff"", ""sentenced_by"", ""J_Frederick_Motz""], [""J_Frederick_Motz"", ""is"", ""U_S_District_Judge""], [""Kenneth_Supreme_McGriff"", ""illegally_possessed"", ""handgun""], [""Kenneth_Supreme_McGriff"", ""is"", ""convicted_felon""], [""handgun"", ""located_at"", ""Maryland_firing_range""], [""Maryland_firing_range"", ""location"", ""Maryland""]]"
368,"Under the plan being announced Wednesday in Washington , GM will provide Dow manufacturing plants with trucks containing fuel cell conversion equipment .","[[""GM"", ""will_provide"", ""Dow_manufacturing_plants""], [""Dow_manufacturing_plants"", ""will_receive"", ""trucks""], [""trucks"", ""contain"", ""fuel_cell_conversion_equipment""], [""GM"", ""announcement_location"", ""Washington""]]","Under the plan , which GM and Dow were to announce Wednesday in Washington , GM will provide Dow manufacturing plants with trucks containing fuel cell conversion equipment .","[[""GM"", ""will_provide"", ""Dow_manufacturing_plants""], [""Dow_manufacturing_plants"", ""will_receive"", ""trucks""], [""trucks"", ""contain"", ""fuel_cell_conversion_equipment""], [""GM_and_Dow"", ""announcement_location"", ""Washington""]]"
369,"Sarah Weddington , the abortion advocate and attorney who originally represented McCorvey , could not be reached for comment .","[[""Sarah_Weddington"", ""is"", ""abortion_advocate""], [""Sarah_Weddington"", ""is"", ""attorney""], [""Sarah_Weddington"", ""represented"", ""McCorvey""]]","Sarah Weddington , the abortion advocate and lawyer who originally represented McCorvey , did not immediately return a call seeking comment .","[[""Sarah_Weddington"", ""is"", ""abortion_advocate""], [""Sarah_Weddington"", ""is"", ""lawyer""], [""Sarah_Weddington"", ""represented"", ""McCorvey""]]"
370,"U.S. Attorney Patrick Fitzgerald said the wholesalers were not to blame and were "" victims in this . ""","[[""Patrick_Fitzgerald"", ""said"", ""wholesalers_were_victims""], [""wholesalers"", ""are"", ""victims""]]","U.S. Attorney Patrick Fitzgerald declined to name the wholesalers , whom he called "" victims in this . ""","[[""Patrick_Fitzgerald"", ""declined_to_name"", ""wholesalers""], [""wholesalers"", ""are"", ""victims""], [""Patrick_Fitzgerald"", ""called"", ""wholesalers_victims""]]"
371,The Foreign Office says that Heaton is in detention but has not yet been charged with any offence .,"[[""Heaton"", ""is_in"", ""detention""], [""Heaton"", ""has_not_been_charged_with"", ""offence""], [""Foreign_Office"", ""says"", ""Heaton_is_in_detention""]]","The Foreign Office said Heaton was in Saudi detention but had not been charged , and that consul officials had visited him on Thursday .","[[""Heaton"", ""is_in"", ""Saudi_detention""], [""Heaton"", ""has_not_been_charged"", ""offence""], [""consul_officials"", ""visited"", ""Heaton""], [""Foreign_Office"", ""said"", ""Heaton_is_in_Saudi_detention""], [""consul_officials"", ""visited"", ""Heaton_on_Thursday""]]"
372,Vivace was founded in 1999 and has raised over $ 118 million in three rounds of venture financing .,"[[""Vivace"", ""founded_in"", ""1999""], [""Vivace"", ""raised"", ""$118_million""], [""Vivace"", ""completed"", ""three_rounds_of_venture_financing""]]","During difficult times for technology venture capital , Vivace raised over $ 118 million in three rounds of venture financing .","[[""Vivace"", ""raised"", ""$118_million""], [""Vivace"", ""completed"", ""three_rounds_of_venture_financing""], [""Vivace"", ""facing"", ""difficult_times_for_technology_venture_capital""]]"
373,"In Vienna , the IAEA said ElBaradei would accept the invitation , although no date had yet been set .","[[""IAEA"", ""said"", ""ElBaradei_would_accept_invitation""], [""ElBaradei"", ""would_accept"", ""invitation""], [""invitation"", ""location"", ""Vienna""]]","In Vienna , the International Atomic Energy Agency said on Monday ElBaradei had accepted Iran 's invitation , but said no date had yet been set .","[[""International_Atomic_Energy_Agency"", ""said"", ""ElBaradei_had_accepted_invitation""], [""ElBaradei"", ""had_accepted"", ""Iran_invitation""], [""Iran_invitation"", ""location"", ""Vienna""], [""International_Atomic_Energy_Agency"", ""location"", ""Vienna""]]"
374,"He gave a surprisingly impassioned speech to the United Steelworkers of America , who announced their endorsement yesterday .","[[""He"", ""gave_speech_to"", ""United_Steelworkers_of_America""], [""United_Steelworkers_of_America"", ""announced_endorsement"", ""He""]]","On Tuesday , he picked up the endorsement of the United Steelworkers of America .","[[""He"", ""picked_up_endorsement_of"", ""United_Steelworkers_of_America""]]"
375,"The Iranian refugee who sewed up his eyes , lips and ears in protest at the handling of his asylum claim has won his fight to remain in Britain .","[[""Iranian_refugee"", ""sewed_up"", ""his_eyes""], [""Iranian_refugee"", ""sewed_up"", ""his_lips""], [""Iranian_refugee"", ""sewed_up"", ""his_ears""], [""Iranian_refugee"", ""protested"", ""asylum_claim_handling""], [""Iranian_refugee"", ""won_fight_to_remain_in"", ""Britain""]]","An Iranian Kurd who stitched up his eyes , lips and ears in protest at being refused asylum has been granted refugee status .","[[""Iranian_Kurd"", ""stitched_up"", ""his_eyes""], [""Iranian_Kurd"", ""stitched_up"", ""his_lips""], [""Iranian_Kurd"", ""stitched_up"", ""his_ears""], [""Iranian_Kurd"", ""protested"", ""asylum_refusal""], [""Iranian_Kurd"", ""was_granted"", ""refugee_status""]]"
376,"The poll , conducted by KRC Communications Research of Newton , was taken Wednesday and Thursday .","[[""KRC_Communications_Research"", ""conducted"", ""poll""], [""KRC_Communications_Research"", ""location"", ""Newton""], [""poll"", ""taken_on"", ""Wednesday""], [""poll"", ""taken_on"", ""Thursday""]]",The poll of 405 registered Massachusetts voters was conducted Wednesday through Friday by RKM Research and Communications .,"[[""RKM_Research_and_Communications"", ""conducted"", ""poll""], [""poll"", ""of"", ""405_registered_Massachusetts_voters""], [""poll"", ""taken_on"", ""Wednesday""], [""poll"", ""taken_on"", ""Friday""]]"
377,Dealers said the yen was also undermined by falling Japanese interest rates .,"[[""Dealers"", ""said"", ""yen_was_undermined""], [""yen"", ""was_undermined_by"", ""falling_Japanese_interest_rates""]]",Dealers said the dollar also drew some support due to falling Japanese interest rates .,"[[""Dealers"", ""said"", ""dollar_drew_support""], [""dollar"", ""drew_support_due_to"", ""falling_Japanese_interest_rates""]]"
378,"The euro was at 1.5276 versus the Swiss franc , up 0.2 percent on the session , after hitting its highest since mid-2001 around 1.5292 earlier in the session .","[[""euro"", ""exchange_rate"", ""1.5276""], [""euro"", ""versus"", ""Swiss_franc""], [""euro"", ""increased_by"", ""0.2_percent""], [""euro"", ""reached_high"", ""1.5292""], [""1.5292"", ""occurred_in"", ""mid-2001""]]",The euro was steady versus the Swiss franc after hitting its highest since mid-2001 of 1.5261 earlier in the session .,"[[""euro"", ""exchange_rate"", ""1.5261""], [""euro"", ""versus"", ""Swiss_franc""], [""euro"", ""reached_high"", ""1.5261""], [""1.5261"", ""occurred_in"", ""mid-2001""]]"
379,Maria de Jesus Quiej Alvarez and Maria de Teresa Quiej Alvarez did not leave the private jet during a stop for customs inspection at Brown Field .,"[[""Maria_de_Jesus_Quiej_Alvarez"", ""did_not_leave"", ""private_jet""], [""Maria_de_Teresa_Quiej_Alvarez"", ""did_not_leave"", ""private_jet""], [""private_jet"", ""stopped_at"", ""Brown_Field""], [""Brown_Field"", ""location_of"", ""customs_inspection""]]",Maria de Jesus Quiej Alvarez and Maria de Teresa Quiej Alvarez arrived at the airport in separate ambulances .,"[[""Maria_de_Jesus_Quiej_Alvarez"", ""arrived_in"", ""ambulance""], [""Maria_de_Teresa_Quiej_Alvarez"", ""arrived_in"", ""ambulance""], [""ambulance"", ""arrived_at"", ""airport""]]"
380,"Hundreds of reporters and photographers swamped the courthouse grounds before the hearing , which was carried live on national cable networks .","[[""reporters_and_photographers"", ""swamped"", ""courthouse_grounds""], [""hearing"", ""carried_live_on"", ""national_cable_networks""]]",Hundreds of reporters and photographers swamped the town and the short hearing involving the five-time All-Star was carried live on national cable networks .,"[[""reporters_and_photographers"", ""swamped"", ""town""], [""hearing"", ""involving"", ""five-time_All-Star""], [""hearing"", ""carried_live_on"", ""national_cable_networks""]]"
381,"Martin , 58 , will be freed today after serving two thirds of his five-year sentence for the manslaughter of 16-year-old Fred Barras .","[[""Martin"", ""will_be_freed"", ""today""], [""Martin"", ""served_sentence"", ""two_thirds_of_five_years""], [""Martin"", ""served_for"", ""manslaughter_of_Fred_Barras""], [""Fred_Barras"", ""age"", ""16""], [""Martin"", ""sentence_length"", ""five_years""]]",Martin served two thirds of a five-year sentence for the manslaughter of Barras and for wounding Fearon .,"[[""Martin"", ""served_sentence"", ""two_thirds_of_five_years""], [""Martin"", ""served_for"", ""manslaughter_of_Barras""], [""Martin"", ""served_for"", ""wounding_Fearon""], [""Martin"", ""sentence_length"", ""five_years""]]"
