id,paragraph_1,kg_1,paragraph_2,kg_2
362,"Born in Montreal , he received a Bachelor 's degree from Harvard University in 1945 and a Master 's degree from McGill University in 1947 .","[[""he"", ""born_in"", ""Montreal""], [""he"", ""received_from"", ""Harvard_University""], [""he"", ""received_degree"", ""Bachelor""], [""Harvard_University"", ""year"", ""1945""], [""he"", ""received_from"", ""McGill_University""], [""he"", ""received_degree"", ""Master""], [""McGill_University"", ""year"", ""1947""]]",Joy was born in Montreal . He received a bachelor 's degree from McGill University in 1945 and a master 's degree from Harvard University in 1947 .,[]
363,Although Andrew Anthony was '' critical in `` The Observer and A.A. Gill of '' The Sunday Times '' was unimpressed .,"[[""Andrew_Anthony"", ""was_critical_in"", ""The_Observer""], [""A_A_Gill"", ""was_unimpressed_in"", ""The_Sunday_Times""]]",Although A.A. Gill was '' critical in `` The Observer and Andrew Anthony of '' The Sunday Times '' was unimpressed .,"[[""A_A_Gill"", ""was_critical_in"", ""The_Observer""], [""Andrew_Anthony"", ""was_unimpressed_in"", ""The_Sunday_Times""]]"
364,"In April 2014 , 2-5 Cavalry from 1 ABCT , 1CD deployed to Europe to support Operation Combined Resolve II , a NATO exercise in southeastern Germany .","[[""2-5_Cavalry"", ""part_of"", ""1_ABCT""], [""2-5_Cavalry"", ""part_of"", ""1CD""], [""2-5_Cavalry"", ""deployed_to"", ""Europe""], [""2-5_Cavalry"", ""supported"", ""Operation_Combined_Resolve_II""], [""Operation_Combined_Resolve_II"", ""is"", ""NATO_exercise""], [""Operation_Combined_Resolve_II"", ""location"", ""southeastern_Germany""]]","In April 2014 , 2-5 cavalry used from 1 ABCT , 1CD to Germany to support Operation Combined Resolve II , a NATO exercise in Southeast Europe .","[[""2-5_Cavalry"", ""part_of"", ""1_ABCT""], [""2-5_Cavalry"", ""part_of"", ""1CD""], [""2-5_Cavalry"", ""deployed_to"", ""Germany""], [""2-5_Cavalry"", ""supported"", ""Operation_Combined_Resolve_II""], [""Operation_Combined_Resolve_II"", ""is"", ""NATO_exercise""], [""Operation_Combined_Resolve_II"", ""location"", ""Southeast_Europe""]]"
365,Paraguay finished in second place of the fourth round group stage with eight points and subsequently qualified for the 1999 FIFA World Youth Championship .,"[[""Paraguay"", ""finished_in"", ""second_place""], [""Paraguay"", ""earned"", ""eight_points""], [""Paraguay"", ""qualified_for"", ""1999_FIFA_World_Youth_Championship""]]",Paraguay finished the fourth round of the group stage with eight points in second place and then qualified for the FIFA World Championship of Youth 1999 .,"[[""Paraguay"", ""finished_in"", ""second_place""], [""Paraguay"", ""earned"", ""eight_points""], [""Paraguay"", ""qualified_for"", ""1999_FIFA_World_Youth_Championship""]]"
366,"In 1406 he had the Juliana Anicia Codex of Dioscurides restored , added a rebound and a table of contents and extensive scholies in Byzantine - Greek minuscles .","[[""he"", ""had_restored"", ""Juliana_Anicia_Codex""], [""Juliana_Anicia_Codex"", ""is_work_of"", ""Dioscurides""], [""he"", ""added"", ""rebound""], [""he"", ""added"", ""table_of_contents""], [""he"", ""added"", ""scholies""], [""scholies"", ""are_in"", ""Byzantine_Greek""], [""scholies"", ""are_in"", ""minuscles""]]","In 1406 he had the Juliana Anicia Codex of Dioscurides added , rebound , and a table of contents and minuscule scholia restored in Byzantine Greek extensive .","[[""he"", ""had_added"", ""Juliana_Anicia_Codex""], [""Juliana_Anicia_Codex"", ""is_work_of"", ""Dioscurides""], [""he"", ""had_rebound"", ""Juliana_Anicia_Codex""], [""he"", ""added"", ""table_of_contents""], [""he"", ""added"", ""minuscule_scholia""], [""minuscule_scholia"", ""are_in"", ""Byzantine_Greek""]]"
367,The full octahedral group is the cross product of the symmetric group Sand the cyclic group Z .,"[[""full_octahedral_group"", ""is_cross_product_of"", ""symmetric_group_S""], [""full_octahedral_group"", ""is_cross_product_of"", ""cyclic_group_Z""]]",The symmetric octaedrian group is the full product of the cross group Sand of the cyclic group Z .,"[[""symmetric_octaedrian_group"", ""is_full_product_of"", ""cross_group_S""], [""symmetric_octaedrian_group"", ""is_full_product_of"", ""cyclic_group_Z""]]"
368,"Irvine Park in Orange , Orange County is a park that became the first regional park in California in 1897 .","[[""Irvine_Park"", ""location"", ""Orange""], [""Irvine_Park"", ""location"", ""Orange_County""], [""Irvine_Park"", ""location"", ""California""], [""Irvine_Park"", ""became"", ""first_regional_park""], [""Irvine_Park"", ""established_in"", ""1897""], [""California"", ""has"", ""first_regional_park""]]","Irvine Park in Orange , California , is a park that became the first regional park in Orange County in 1897 .","[[""Irvine_Park"", ""location"", ""Orange""], [""Irvine_Park"", ""location"", ""California""], [""Irvine_Park"", ""location"", ""Orange_County""], [""Irvine_Park"", ""became"", ""first_regional_park""], [""Irvine_Park"", ""established_in"", ""1897""], [""Orange_County"", ""has"", ""first_regional_park""]]"
369,Horner changed his mind when Cameron introduced him to the song .,"[[""Horner"", ""changed_mind_after_meeting"", ""Cameron""], [""Cameron"", ""introduced"", ""song""], [""Horner"", ""met"", ""Cameron""], [""song"", ""presented_by"", ""Cameron""]]",Cameron changed his mind when Horner presented him with the song .,"[[""Cameron"", ""changed_mind_after_meeting"", ""Horner""], [""Horner"", ""presented"", ""song""], [""Horner"", ""presented_song_to"", ""Cameron""]]"
370,"The other entrances on the west side have new iron lamp standards and old lanterns , and one has an iron balustrade .","[[""west_side"", ""has"", ""entrances""], [""entrances"", ""have"", ""new_iron_lamp_standards""], [""entrances"", ""have"", ""old_lanterns""], [""entrances"", ""have"", ""iron_balustrade""]]","The other entrances on the west side have new iron lamps - standards and old lanterns , and one has an iron balustrade .","[[""west_side"", ""has"", ""entrances""], [""entrances"", ""have"", ""new_iron_lamps""], [""entrances"", ""have"", ""old_lanterns""], [""entrances"", ""have"", ""iron_balustrade""]]"
371,"Most important energy parts are located in the thermal and kinetic losses , the two others are negligible .","[[""energy_parts"", ""located_in"", ""thermal_losses""], [""energy_parts"", ""located_in"", ""kinetic_losses""], [""other_two"", ""are"", ""negligible""]]","The most important energy parts are in thermal and kinetic losses , the other two are negligible .","[[""energy_parts"", ""are_in"", ""thermal_losses""], [""energy_parts"", ""are_in"", ""kinetic_losses""], [""other_two"", ""are"", ""negligible""]]"
372,He established the Village of Schererville one mile north of Hartsdale .,"[[""He"", ""established"", ""Village_of_Schererville""], [""Village_of_Schererville"", ""location"", ""one_mile_north_of_Hartsdale""]]",He founded the village of Schererville one mile north of Hartsdale .,[]
373,"A few years later , Hyman became himself Goodman pianist .","[[""Hyman"", ""became_pianist_of"", ""Goodman""]]","A few years later , Goodman himself became Hyman 's pianist .","[[""Goodman"", ""became_pianist_of"", ""Hyman""]]"
374,"This is a list of national parks in British Columbia , including urban and regional parks , provincial parks , municipal and regional parks .","[[""British_Columbia"", ""has"", ""national_parks""], [""British_Columbia"", ""has"", ""urban_parks""], [""British_Columbia"", ""has"", ""regional_parks""], [""British_Columbia"", ""has"", ""provincial_parks""], [""British_Columbia"", ""has"", ""municipal_parks""]]","This is a list of national parks in British Columbia including municipal and regional parks , provincial parks , municipal and regional parks .","[[""British_Columbia"", ""has"", ""national_parks""], [""British_Columbia"", ""has"", ""municipal_parks""], [""British_Columbia"", ""has"", ""regional_parks""], [""British_Columbia"", ""has"", ""provincial_parks""]]"
375,The Juniata River offers access to the Lower Trail for much of its length .,"[[""Juniata_River"", ""offers_access_to"", ""Lower_Trail""]]",The Lower Trail offers access to the Juniata River along much of its length .,"[[""Lower_Trail"", ""offers_access_to"", ""Juniata_River""]]"
376,"From Arua , the power line runs northwest and turns another , to end at Nebbi .","[[""Arua"", ""location"", ""power_line_start""], [""power_line"", ""runs"", ""northwest""], [""power_line"", ""ends_at"", ""Nebbi""]]",From Arua the power line runs northwest and turns to Nebbi at the end .,"[[""Arua"", ""location"", ""power_line_start""], [""power_line"", ""runs"", ""northwest""], [""power_line"", ""ends_at"", ""Nebbi""]]"
377,"The Holger Danske and Albertus Pictor , painted on the ceiling of the Floda church in Sweden , were attributed to Burman around 1480 .","[[""Holger_Danske"", ""painted_on"", ""Floda_church""], [""Albertus_Pictor"", ""painted_on"", ""Floda_church""], [""Floda_church"", ""location"", ""Sweden""], [""Holger_Danske"", ""attributed_to"", ""Burman""], [""Albertus_Pictor"", ""attributed_to"", ""Burman""], [""Burman"", ""active_around"", ""1480""]]","The Holger Danske and Burman , painted on the ceiling of the Floda church in Sweden , are attributed to Albertus Pictor around 1480 .","[[""Holger_Danske"", ""painted_on"", ""Floda_church""], [""Burman"", ""painted_on"", ""Floda_church""], [""Floda_church"", ""location"", ""Sweden""], [""Holger_Danske"", ""attributed_to"", ""Albertus_Pictor""], [""Burman"", ""attributed_to"", ""Albertus_Pictor""], [""Albertus_Pictor"", ""active_around"", ""1480""]]"
378,Just as influential are Wolayta traditional dance forms that are widely adopted by musicians and often visible in Ethiopian music videos .,"[[""Wolayta_traditional_dance_forms"", ""are_influential"", ""musicians""], [""Wolayta_traditional_dance_forms"", ""are_adopted_by"", ""musicians""], [""Wolayta_traditional_dance_forms"", ""are_visible_in"", ""Ethiopian_music_videos""]]","Just as influential are Wolayta traditional dance forms , which are widely accepted by musicians and often visible in Ethiopian music videos .","[[""Wolayta_traditional_dance_forms"", ""are_influential"", ""musicians""], [""Wolayta_traditional_dance_forms"", ""are_accepted_by"", ""musicians""], [""Wolayta_traditional_dance_forms"", ""are_visible_in"", ""Ethiopian_music_videos""]]"
379,"Also four others , including Cissell , Machen and Turner , were offered as nominations .","[[""Cissell"", ""was_offered_as"", ""nomination""], [""Machen"", ""was_offered_as"", ""nomination""], [""Turner"", ""was_offered_as"", ""nomination""]]","Four others , including Turner , Machen , and Cissell , were also offered nominees .","[[""Turner"", ""was_offered_as"", ""nominee""], [""Machen"", ""was_offered_as"", ""nominee""], [""Cissell"", ""was_offered_as"", ""nominee""]]"
380,"Johnson allowed the three inexperienced pilots to attack it , but they only managed to damage the bomber .","[[""Johnson"", ""allowed_to_attack"", ""three_inexperienced_pilots""], [""three_inexperienced_pilots"", ""damaged"", ""bomber""]]","The three inexperienced pilots were allowed to attack it , but they managed only to damage the bomber .","[[""three_inexperienced_pilots"", ""allowed_to_attack"", ""it""], [""three_inexperienced_pilots"", ""damaged"", ""bomber""]]"
381,"Other indigenous communities are the Konkanis and the Tuluvas of the coastal town of Karnataka , the Kodavas of Kodagu - district of Karnataka .","[[""Konkanis"", ""are"", ""indigenous_communities""], [""Tuluvas"", ""are"", ""indigenous_communities""], [""Tuluvas"", ""location"", ""Karnataka""], [""Kodavas"", ""are"", ""indigenous_communities""], [""Kodavas"", ""location"", ""Kodagu""], [""Kodagu"", ""location"", ""Karnataka""]]","Other indigenous communities are the Tuluvas and the Konkanis of coastal Karnataka , the Kodavas of Kodagu district of Karnataka .","[[""Tuluvas"", ""are"", ""indigenous_communities""], [""Konkanis"", ""are"", ""indigenous_communities""], [""Tuluvas"", ""location"", ""Karnataka""], [""Kodavas"", ""are"", ""indigenous_communities""], [""Kodavas"", ""location"", ""Kodagu""], [""Kodagu"", ""location"", ""Karnataka""]]"
382,"Viviano Codazzi was an important contemporary artist of the genre , whose work was influenced by Alessandro Salucci .","[[""Viviano_Codazzi"", ""was_influenced_by"", ""Alessandro_Salucci""]]",Alessandro Salucci was an important contemporary practitioner of the genre whose work was influenced by Viviano Codazzi .,"[[""Alessandro_Salucci"", ""was_influenced_by"", ""Viviano_Codazzi""]]"
383,"After his move to Wawel , style antico became the musical language of the main statement of Pękiel .","[[""Pękiel"", ""used"", ""style_antico""], [""style_antico"", ""became_main_language"", ""Pękiel""], [""Pękiel"", ""moved_to"", ""Wawel""]]",Stile Antico became after his move to Wawel the main language of the musical statement of Pękiel .,"[[""Stile_Antico"", ""became_main_language_of"", ""Pękiel""], [""Pękiel"", ""moved_to"", ""Wawel""]]"
384,It was written by Tom Spezialy and Marc Cherry and was led by Jeff Melman .,"[[""Tom_Spezialy"", ""co_wrote"", ""Marc_Cherry""], [""Jeff_Melman"", ""led"", ""Tom_Spezialy_and_Marc_Cherry_script""]]",It was written by Jeff Melman and was directed by Tom Spezialy and Marc Cherry .,"[[""Jeff_Melman"", ""wrote"", ""script""], [""Tom_Spezialy"", ""co_directed"", ""Marc_Cherry""], [""Tom_Spezialy_and_Marc_Cherry"", ""directed_by"", ""Jeff_Melman_script""]]"
385,It travels a distance of 112 km from Vizag to Araku .,"[[""It"", ""travels_distance"", ""112_km""], [""It"", ""travels_from"", ""Vizag""], [""It"", ""travels_to"", ""Araku""]]",It travels for a distance of 112 km from Vizag to Araku .,"[[""It"", ""travels_distance"", ""112_km""], [""It"", ""travels_from"", ""Vizag""], [""It"", ""travels_to"", ""Araku""]]"
386,The department of public speaking and dramatic arts was originally headed by T. Earl Pardoe .,"[[""department_of_public_speaking_and_dramatic_arts"", ""was_originally_headed_by"", ""T._Earl_Pardoe""]]",The Dramatic and Public Arts Department was originally headed by T. Earl Pardoe .,"[[""Dramatic_and_Public_Arts_Department"", ""was_originally_headed_by"", ""T._Earl_Pardoe""]]"
387,"Pohl-Stroher was born on 18 January 1919 in Wurzen in Saxony , Vogtland and grew up in Rothenkirchen in East Germany .","[[""Pohl-Stroher"", ""born_on"", ""18_January_1919""], [""Pohl-Stroher"", ""born_in"", ""Wurzen""], [""Wurzen"", ""location_in"", ""Saxony""], [""Saxony"", ""location_in"", ""Vogtland""], [""Pohl-Stroher"", ""grew_up_in"", ""Rothenkirchen""], [""Rothenkirchen"", ""location_in"", ""East_Germany""]]","Pohl-Stroher was born on 18 January 1919 in Wurzen in Saxony , Vogtland and grew up in Rothenkirchen , East Germany .","[[""Pohl-Stroher"", ""born_on"", ""18_January_1919""], [""Pohl-Stroher"", ""born_in"", ""Wurzen""], [""Wurzen"", ""location_in"", ""Saxony""], [""Saxony"", ""location_in"", ""Vogtland""], [""Pohl-Stroher"", ""grew_up_in"", ""Rothenkirchen""], [""Rothenkirchen"", ""location_in"", ""East_Germany""]]"
388,"She approaches Lance Smart ( Peter Vroom ) , Martin Dibble ( Craig Thomson ) and Marilyn Chambers ( Emily Symons ) and they form a band named Image .","[[""Lance_Smart"", ""played_by"", ""Peter_Vroom""], [""Martin_Dibble"", ""played_by"", ""Craig_Thomson""], [""Marilyn_Chambers"", ""played_by"", ""Emily_Symons""], [""Lance_Smart"", ""formed_band_with"", ""Martin_Dibble""], [""Lance_Smart"", ""formed_band_with"", ""Marilyn_Chambers""], [""Martin_Dibble"", ""formed_band_with"", ""Marilyn_Chambers""], [""Lance_Smart"", ""member_of"", ""Image""], [""Martin_Dibble"", ""member_of"", ""Image""], [""Marilyn_Chambers"", ""member_of"", ""Image""]]","She approaches Lance Smart ( Martin Dibble ) , Peter Vroom ( Craig Thomson ) and Marilyn Chambers ( Emily Symons ) and they form a band called Image .","[[""Lance_Smart"", ""played_by"", ""Martin_Dibble""], [""Peter_Vroom"", ""played_by"", ""Craig_Thomson""], [""Marilyn_Chambers"", ""played_by"", ""Emily_Symons""], [""Lance_Smart"", ""formed_band_with"", ""Peter_Vroom""], [""Lance_Smart"", ""formed_band_with"", ""Marilyn_Chambers""], [""Peter_Vroom"", ""formed_band_with"", ""Marilyn_Chambers""], [""Lance_Smart"", ""member_of"", ""Image""], [""Peter_Vroom"", ""member_of"", ""Image""], [""Marilyn_Chambers"", ""member_of"", ""Image""]]"
