id,paragraph_1,paragraph_2,kg_1,kg_2,kea_similarity,transe_similarity,rotate_similarity,wl_kernel_similarity,aa_kea_similarity,snea_bert_alpha_0.0,snea_bert_alpha_0.1,snea_bert_alpha_0.2,snea_bert_alpha_0.3,snea_bert_alpha_0.4,snea_bert_alpha_0.5,snea_bert_alpha_0.6,snea_bert_alpha_0.7,snea_bert_alpha_0.8,snea_bert_alpha_0.9,snea_bert_alpha_1.0_SNEA_alone,kea_bert_similarity,semantic_wl_similarity
375,be the deciding factor in a state of affairs or an outcome,shape or influence ; give direction to .,"[[""deciding_factor"", ""be_in"", ""state_of_affairs""], [""deciding_factor"", ""be_in"", ""outcome""]]","[[""shape_or_influence"", ""give_direction_to"", ""outcome""], [""entity"", ""shape_or_influence"", ""direction""]]",0.408248290463863,0.0,0.3318443298339844,0.28867513459481287,0.408248290463863,0.5527739342794173,0.538321369897862,0.5238688055163065,0.509416241134751,0.49496367675319564,0.4805111123716402,0.4660585479900847,0.4516059836085293,0.43715341922697387,0.42270085484541847,0.408248290463863,0.5003464525419365,0.31758605338082674
376,a man is lifting weights in a garage .,a man is lifting weights .,"[[""man"", ""located_in"", ""garage""], [""man"", ""action"", ""lifting_weights""]]","[[""man"", ""action"", ""lifting_weights""]]",0.4762896722078402,0.8456307649612427,0.8473753929138184,0.4762896722078402,0.4762896722078402,0.7963957589025086,0.7643851502330418,0.732374541563575,0.700363932894108,0.6683533242246412,0.6363427155551744,0.6043321068857075,0.5723214982162408,0.5403108895467739,0.5083002808773069,0.4762896722078402,0.7889408246396421,0.8152429354970505
377,"yesterday , shares closed up 29 cents , or 0.54 percent , at $ 54.32 .","amazon 's shares yesterday closed at $ 54.32 on the nasdaq stock market , up 29 cents .","[[""shares"", ""closed_at"", ""$54.32""], [""shares"", ""increased_by"", ""29_cents""], [""shares"", ""percentage_increase"", ""0.54_percent""], [""shares"", ""closed_on"", ""yesterday""]]","[[""amazon"", ""has_shares"", ""shares""], [""shares"", ""closed_at"", ""$54.32""], [""shares"", ""traded_on"", ""nasdaq_stock_market""], [""shares"", ""increased_by"", ""29_cents""], [""shares"", ""closed_on"", ""yesterday""]]",0.7080881928749334,0.4122224748134613,0.6285685896873474,0.5781515884776753,0.7080881928749334,0.9661208710452643,0.9403176032282313,0.9145143354111982,0.8887110675941651,0.862907799777132,0.8371045319600989,0.8113012641430658,0.7854979963260327,0.7596947285089996,0.7338914606919665,0.7080881928749334,0.9521909915828031,0.8781787180452452
378,""" it was brazen intimidation to keep people on the reservation , "" said a republican who attended but did not want to be named .",""" it was a brazen attempt at intimidation , "" said a republican legislator who attended the meeting .","[[""Republican"", ""attended"", ""meeting""], [""meeting"", ""location"", ""reservation""], [""Republican"", ""experienced"", ""intimidation""]]","[[""Republican_legislator"", ""attended"", ""meeting""], [""Republican_legislator"", ""witnessed"", ""intimidation""], [""intimidation"", ""characterized_as"", ""brazen_attempt""]]",0.4330127018922193,0.13874121010303497,0.3398304581642151,0.08333333333333333,0.4330127018922193,0.7920930318037224,0.7561849988125721,0.7202769658214218,0.6843689328302713,0.6484608998391211,0.6125528668479708,0.5766448338568205,0.5407368008656702,0.5048287678745199,0.4689207348833696,0.4330127018922193,0.7932861362748244,0.6955381453591472
379,move about in a confused or purposeless manner .,move about in a confused manner .,"[[""move"", ""happens_in"", ""confused_manner""], [""move"", ""happens_in"", ""purposeless_manner""]]","[[""move"", ""happens_in"", ""confused_manner""]]",0.4762896722078402,0.817886471748352,0.8710272312164307,0.4762896722078402,0.4762896722078402,0.9342180301538185,0.8884251943592207,0.8426323585646229,0.796839522770025,0.7510466869754272,0.7052538511808294,0.6594610153862315,0.6136681795916337,0.5678753437970359,0.522082508002438,0.4762896722078402,0.9428460994191143,0.9193594298615035
380,it increases the power of the big countries at the expense of the small countries .,has the effect of increasing the power of the large countries at the expense of the smaller countries .,"[[""big_countries"", ""gain_power_at_expense_of"", ""small_countries""]]","[[""large_countries"", ""gain_power_at_expense_of"", ""smaller_countries""]]",1.0,0.0,0.0,0.0,1.0,0.9818925470559949,0.9837032923503954,0.985514037644796,0.9873247829391965,0.989135528233597,0.9909462735279975,0.992757018822398,0.9945677641167985,0.996378509411199,0.9981892547055995,1.0,0.966495815351144,0.9853770574042069
381,"contrary to what peoplesoft management would have you believe , oracle intends to fully support peoplesoft customers and products for many years to come . ""","ellison said that contrary to the contentions of peoplesoft management , oracle intends to "" fully support peoplesoft customers and products "" for many years to come .","[[""Oracle"", ""intends_to_support"", ""Peoplesoft_customers""], [""Oracle"", ""intends_to_support"", ""Peoplesoft_products""], [""Peoplesoft_management"", ""made_contention"", ""about_Oracle_support""], [""Oracle"", ""will_support_for"", ""many_years""]]","[[""Ellison"", ""said"", ""statement""], [""Ellison"", ""contradicts"", ""Peoplesoft_management""], [""Oracle"", ""intends_to_support"", ""Peoplesoft_customers""], [""Oracle"", ""intends_to_support"", ""Peoplesoft_products""], [""Peoplesoft_management"", ""made_contention"", ""about_Oracle_support""], [""Oracle"", ""will_support_for"", ""many_years""]]",1.0,0.7186601161956787,0.8831099271774292,0.8660254037844386,1.0,0.9999999988780949,0.9999999989902854,0.999999999102476,0.9999999992146664,0.9999999993268569,0.9999999994390474,0.999999999551238,0.9999999996634285,0.999999999775619,0.9999999998878095,1.0,0.999999985098837,0.7646557656754905
382,a man is mowing a lawn .,a woman is cutting a lemon .,"[[""man"", ""mowing"", ""lawn""]]","[[""woman"", ""cutting"", ""lemon""]]",0.0,0.0,0.0,0.0,0.0,0.09283631890920073,0.08355268701828066,0.07426905512736058,0.0649854232364405,0.05570179134552044,0.046418159454600365,0.03713452756368029,0.027850895672760223,0.018567263781840142,0.009283631890920071,0.0,0.17085588233589077,0.5046389993639555
383,a man is crushing garlic with the back of a knife .,a woman is slicing meat with a knife .,"[[""man"", ""is_crushing"", ""garlic""], [""man"", ""using"", ""knife""], [""knife"", ""used_for"", ""crushing_garlic""], [""garlic"", ""being_crushed_by"", ""man""], [""knife"", ""has_part"", ""back""], [""man"", ""crushing_with"", ""back_of_knife""]]","[[""woman"", ""is_slicing"", ""meat""], [""woman"", ""using"", ""knife""], [""knife"", ""used_for"", ""slicing_meat""], [""meat"", ""being_sliced_by"", ""woman""]]",0.048112522432468816,0.03404248505830765,0.2585723102092743,0.034020690871988585,0.06622661785325219,0.6529767854478742,0.594301768688412,0.5356267519289498,0.4769517351694876,0.4182767184100254,0.3596017016505632,0.30092668489110097,0.24225166813163881,0.18357665137217657,0.12490163461271439,0.06622661785325219,0.5821174064793837,0.6214929670979605
384,people are playing baseball .,the cricket player hit the ball .,"[[""people"", ""playing"", ""baseball""]]","[[""cricket_player"", ""hit"", ""ball""]]",0.5,0.0,0.0,0.0,0.5,0.5737644720777799,0.566388024870002,0.559011577662224,0.5516351304544459,0.5442586832466679,0.53688223603889,0.529505788831112,0.522129341623334,0.5147528944155559,0.507376447207778,0.5,0.5101956523174325,0.6616926795195422
96,then perhaps we could have avoided a catastrophe .,perhaps we should have been able to prevent a disaster .,[],[],,,,,,,,,,,,,,,,,,
119,forcefully request,request urgently and forcefully .,[],[],,,,,,,,,,,,,,,,,,
147,change one for another,"give to , and receive from , one another .",[],[],,,,,,,,,,,,,,,,,,
149,then perhaps we could have avoided a catastrophe .,we would perhaps have been able to then avoid a disaster .,"[[""catastrophe"", ""could_have_been_avoided"", ""catastrophe""]]","[[""disaster"", ""could_have_been_avoided"", ""disaster""]]",1.0,0.0,0.0,0.0,1.0,0.9514234895388878,0.956281140584999,0.9611387916311103,0.9659964426772214,0.9708540937233326,0.9757117447694439,0.9805693958155551,0.9854270468616664,0.9902846979077775,0.9951423489538888,1.0,0.940629334884423,0.9185140232955393
186,then perhaps we could have avoided a catastrophe .,we maybe then could have avoided a catastrophe .,[],[],,,,,,,,,,,,,,,,,,
293,fill with high spirits,fill with high spirits ; fill with optimism .,"[[""TEXT_1"", ""contains"", ""high_spirits""]]","[[""TEXT_2"", ""contains"", ""high_spirits""], [""TEXT_2"", ""contains"", ""optimism""]]",1.0,0.39002710580825806,0.6941163539886475,0.408248290463863,1.0,0.9425818975978582,0.9483237078380723,0.9540655180782867,0.9598073283185007,0.9655491385587149,0.9712909487989291,0.9770327590391432,0.9827745692793575,0.9885163795195716,0.9942581897597859,1.0,0.933916292523136,0.8498530651560114
352,define ; determine essential qualities of,determine the essential quality of .,[],[],,,,,,,,,,,,,,,,,,
365,a europe for all,a europe for all,[],[],,,,,,,,,,,,,,,,,,
385,that provision could open the door wide to arbitrariness .,this point in the regulation opens the door to the arbitrary .,"[[""provision"", ""could_open"", ""door""], [""door"", ""opens_to"", ""arbitrariness""]]","[[""regulation"", ""opens"", ""door""], [""door"", ""opens_to"", ""arbitrary""]]",0.06804138174397717,0.4051668047904968,0.4180108308792114,0.05555555555555555,0.06804138174397717,0.707767377613522,0.6437947780265676,0.5798221784396131,0.5158495788526586,0.4518769792657041,0.3879043796787496,0.32393178009179513,0.2599591805048407,0.1959865809178861,0.13201398133093165,0.06804138174397717,0.7104721419261129,0.7403378997692146
386,settlement of people distant from their homeland,a body of people who settle far from home but maintain ties with their homeland ; inhabitants remain nationals of their home state but are not literally under the home state 's system of government .,"[[""settlement"", ""consists_of"", ""people""], [""people"", ""distant_from"", ""homeland""]]","[[""body_of_people"", ""settles"", ""far_from_home""], [""body_of_people"", ""maintain_ties_with"", ""homeland""], [""inhabitants"", ""remain"", ""nationals_of_home_state""], [""inhabitants"", ""not_under"", ""home_state_system_of_government""], [""inhabitants"", ""citizen_of"", ""home_state""]]",0.0,0.0,0.3902457356452942,0.21821789023599236,0.0,0.6796577019508685,0.6116919317557816,0.5437261615606949,0.47576039136560794,0.40779462117052107,0.33982885097543425,0.27186308078034743,0.2038973105852606,0.13593154039017366,0.06796577019508683,0.0,0.4794282721852217,0.7301465826236372
387,a man puts seasoning in a bowl of water .,the man added seasoning to water in a bowl .,"[[""man"", ""puts"", ""seasoning""], [""seasoning"", ""in"", ""bowl_of_water""], [""bowl_of_water"", ""contains"", ""water""]]","[[""man"", ""added"", ""seasoning""], [""seasoning"", ""added_to"", ""water""], [""water"", ""in"", ""bowl""], [""man"", ""added_seasoning_to"", ""bowl""]]",0.20833333333333334,0.6915494203567505,0.7304754853248596,0.125,0.20833333333333334,0.9311408253841076,0.8588600761790303,0.7865793269739527,0.7142985777688753,0.6420178285637979,0.5697370793587204,0.49745633015364304,0.42517558094856567,0.3528948317434881,0.28061408253841075,0.20833333333333334,0.8422073933433056,0.7815170302071217
388,a man playing the guitar .,a woman is painting her lips .,"[[""man"", ""playing"", ""guitar""]]","[[""woman"", ""painting"", ""lips""]]",0.0,0.0,0.0,0.0,0.0,0.09682223911339738,0.08714001520205765,0.0774577912907179,0.06777556737937816,0.058093343468038426,0.04841111955669869,0.03872889564535895,0.029046671734019217,0.019364447822679473,0.009682223911339737,0.0,0.14921546336335018,0.4146109151363269
389,take in marriage ; perform a marriage ceremony,take in marriage .,"[[""marriage"", ""performed_by"", ""ceremony""], [""ceremony"", ""relation"", ""marriage""], [""marriage_ceremony"", ""involves"", ""marriage""]]",[],,,,,,,,,,,,,,,,,,
390,what we are witnessing today is a shift from a muslim identity to an islamist identity .,today we are to change a muslim identity for islamic identity .,"[[""today"", ""witnessing"", ""shift""], [""shift"", ""from"", ""muslim_identity""], [""shift"", ""to"", ""islamist_identity""]]","[[""today"", ""changing"", ""muslim_identity""], [""muslim_identity"", ""changed_to"", ""islamic_identity""]]",0.13608276348795434,0.1457907110452652,0.4104066491127014,0.09622504486493763,0.3849001794597505,0.836323143244178,0.7911808468657353,0.7460385504872926,0.7008962541088497,0.655753957730407,0.6106116613519643,0.5654693649735215,0.5203270685950787,0.475184772216636,0.4300424758381932,0.3849001794597505,0.71210680937063,0.7840441746740059
391,a woman is riding a horse along a perimeter .,a dog is riding a skateboard .,"[[""woman"", ""riding"", ""horse""], [""woman"", ""located_along"", ""perimeter""], [""horse"", ""located_along"", ""perimeter""]]","[[""dog"", ""riding"", ""skateboard""]]",0.0,0.0,0.0,0.0,0.0,0.19556718755596064,0.17601046880036458,0.15645375004476852,0.13689703128917244,0.11734031253357638,0.09778359377798032,0.07822687502238426,0.058670156266788204,0.03911343751119212,0.01955671875559606,0.0,0.29155074318289076,0.46745522661043937
392,a competitor most likely to win,a competitor thought likely to win .,"[[""competitor"", ""likely_to"", ""win""]]","[[""competitor"", ""thought_likely_to"", ""win""]]",1.0,1.0,1.0,1.0,1.0,0.9179873616078859,0.9261886254470972,0.9343898892863087,0.94259115312552,0.9507924169647315,0.958993680803943,0.9671949446431544,0.9753962084823657,0.9835974723215772,0.9917987361607886,1.0,0.9179927491131378,0.9113767877741346
393,a quantity of something,a quantity of money .,[],[],,,,,,,,,,,,,,,,,,
394,fail in strength or health and cease to funtion,"break down , literally or metaphorically .","[[""strength"", ""related_to"", ""health""], [""health"", ""affects"", ""function""], [""function"", ""ceases"", ""when_failed""]]","[[""break_down"", ""can_be"", ""literal""], [""break_down"", ""can_be"", ""metaphorical""]]",0.0,0.0,0.020189132541418076,0.0,0.0,0.21119300001926145,0.1900737000173353,0.16895440001540918,0.147835100013483,0.12671580001155686,0.10559650000963072,0.08447720000770459,0.06335790000577844,0.04223860000385228,0.02111930000192614,0.0,0.233401089421177,0.2852639707331253
395,domesticated animals kept for use or profit,a special variety of domesticated animals within a species .,"[[""domesticated_animals"", ""kept_for"", ""use""], [""domesticated_animals"", ""kept_for"", ""profit""]]","[[""special_variety"", ""type_of"", ""domesticated_animals""], [""special_variety"", ""within"", ""species""], [""domesticated_animals"", ""type"", ""special_variety""]]",0.06804138174397717,0.0,0.06127675995230675,0.05555555555555555,0.06804138174397717,0.712502715220252,0.6480565818726245,0.5836104485249971,0.5191643151773695,0.45471818182974205,0.3902720484821146,0.3258259151344871,0.26137978178685967,0.19693364843923208,0.13248751509160464,0.06804138174397717,0.5469583137488462,0.5258049668009922
396,a man is dieing in an operating room .,a man is kissing a woman in stage .,"[[""man"", ""dying_in"", ""operating_room""]]","[[""man"", ""kissing"", ""woman""], [""man"", ""located_in"", ""stage""], [""woman"", ""located_in"", ""stage""]]",0.08333333333333333,0.015868166461586952,0.44600263237953186,0.06804138174397717,0.08333333333333333,0.34550660784334786,0.31928928039234644,0.29307195294134497,0.2668546254903435,0.24063729803934203,0.21441997058834059,0.18820264313733914,0.1619853156863377,0.1357679882353362,0.10955066078433477,0.08333333333333333,0.4205660216771635,0.518927284075095
