id,paragraph_1,paragraph_2,kg_1,kg_2,snea_bert_similarity
375,"The Iranian refugee who sewed up his eyes , lips and ears in protest at the handling of his asylum claim has won his fight to remain in Britain .","An Iranian Kurd who stitched up his eyes , lips and ears in protest at being refused asylum has been granted refugee status .","[[""Iranian_refugee"", ""sewed_up"", ""his_eyes""], [""Iranian_refugee"", ""sewed_up"", ""his_lips""], [""Iranian_refugee"", ""sewed_up"", ""his_ears""], [""Iranian_refugee"", ""protested"", ""asylum_claim_handling""], [""Iranian_refugee"", ""won_fight_to_remain_in"", ""Britain""]]","[[""Iranian_Kurd"", ""stitched_up"", ""his_eyes""], [""Iranian_Kurd"", ""stitched_up"", ""his_lips""], [""Iranian_Kurd"", ""stitched_up"", ""his_ears""], [""Iranian_Kurd"", ""protested"", ""asylum_refusal""], [""Iranian_Kurd"", ""was_granted"", ""refugee_status""]]",0.8111705194136829
376,"The poll , conducted by KRC Communications Research of Newton , was taken Wednesday and Thursday .",The poll of 405 registered Massachusetts voters was conducted Wednesday through Friday by RKM Research and Communications .,"[[""KRC_Communications_Research"", ""conducted"", ""poll""], [""KRC_Communications_Research"", ""location"", ""Newton""], [""poll"", ""taken_on"", ""Wednesday""], [""poll"", ""taken_on"", ""Thursday""]]","[[""RKM_Research_and_Communications"", ""conducted"", ""poll""], [""poll"", ""of"", ""405_registered_Massachusetts_voters""], [""poll"", ""taken_on"", ""Wednesday""], [""poll"", ""taken_on"", ""Friday""]]",0.7942136082647762
377,Dealers said the yen was also undermined by falling Japanese interest rates .,Dealers said the dollar also drew some support due to falling Japanese interest rates .,"[[""Dealers"", ""said"", ""yen_was_undermined""], [""yen"", ""was_undermined_by"", ""falling_Japanese_interest_rates""]]","[[""Dealers"", ""said"", ""dollar_drew_support""], [""dollar"", ""drew_support_due_to"", ""falling_Japanese_interest_rates""]]",0.5120626906892999
378,"The euro was at 1.5276 versus the Swiss franc , up 0.2 percent on the session , after hitting its highest since mid-2001 around 1.5292 earlier in the session .",The euro was steady versus the Swiss franc after hitting its highest since mid-2001 of 1.5261 earlier in the session .,"[[""euro"", ""exchange_rate"", ""1.5276""], [""euro"", ""versus"", ""Swiss_franc""], [""euro"", ""increased_by"", ""0.2_percent""], [""euro"", ""reached_high"", ""1.5292""], [""1.5292"", ""occurred_in"", ""mid-2001""]]","[[""euro"", ""exchange_rate"", ""1.5261""], [""euro"", ""versus"", ""Swiss_franc""], [""euro"", ""reached_high"", ""1.5261""], [""1.5261"", ""occurred_in"", ""mid-2001""]]",0.8170325609315525
379,Maria de Jesus Quiej Alvarez and Maria de Teresa Quiej Alvarez did not leave the private jet during a stop for customs inspection at Brown Field .,Maria de Jesus Quiej Alvarez and Maria de Teresa Quiej Alvarez arrived at the airport in separate ambulances .,"[[""Maria_de_Jesus_Quiej_Alvarez"", ""did_not_leave"", ""private_jet""], [""Maria_de_Teresa_Quiej_Alvarez"", ""did_not_leave"", ""private_jet""], [""private_jet"", ""stopped_at"", ""Brown_Field""], [""Brown_Field"", ""location_of"", ""customs_inspection""]]","[[""Maria_de_Jesus_Quiej_Alvarez"", ""arrived_in"", ""ambulance""], [""Maria_de_Teresa_Quiej_Alvarez"", ""arrived_in"", ""ambulance""], [""ambulance"", ""arrived_at"", ""airport""]]",0.35228438464263645
380,"Hundreds of reporters and photographers swamped the courthouse grounds before the hearing , which was carried live on national cable networks .",Hundreds of reporters and photographers swamped the town and the short hearing involving the five-time All-Star was carried live on national cable networks .,"[[""reporters_and_photographers"", ""swamped"", ""courthouse_grounds""], [""hearing"", ""carried_live_on"", ""national_cable_networks""]]","[[""reporters_and_photographers"", ""swamped"", ""town""], [""hearing"", ""involving"", ""five-time_All-Star""], [""hearing"", ""carried_live_on"", ""national_cable_networks""]]",0.7346673286379484
381,"Martin , 58 , will be freed today after serving two thirds of his five-year sentence for the manslaughter of 16-year-old Fred Barras .",Martin served two thirds of a five-year sentence for the manslaughter of Barras and for wounding Fearon .,"[[""Martin"", ""will_be_freed"", ""today""], [""Martin"", ""served_sentence"", ""two_thirds_of_five_years""], [""Martin"", ""served_for"", ""manslaughter_of_Fred_Barras""], [""Fred_Barras"", ""age"", ""16""], [""Martin"", ""sentence_length"", ""five_years""]]","[[""Martin"", ""served_sentence"", ""two_thirds_of_five_years""], [""Martin"", ""served_for"", ""manslaughter_of_Barras""], [""Martin"", ""served_for"", ""wounding_Fearon""], [""Martin"", ""sentence_length"", ""five_years""]]",0.758497969566919
382,"For the full 12-month period ending June 30 , advanced services lines of all technology types increased by 56 percent .","For the full year period ending June 30 , 2003 , high-speed lines increased by 45 percent .","[[""advanced_services_lines"", ""increased_by"", ""56_percent""], [""advanced_services_lines"", ""time_period"", ""12_months""], [""12_months"", ""ended_on"", ""June_30""]]","[[""high-speed_lines"", ""increased_by"", ""45_percent""], [""high-speed_lines"", ""time_period"", ""full_year""], [""full_year"", ""ended_on"", ""June_30_2003""]]",0.5645967644975787
383,""" We believe we are fully prepared to roll out the [ touch-screen ] machines for the 2004 presidential primary , "" said Gilles W. Burger , State Board of Elections chairman .",""" We believe we are fully prepared to roll out the revised Diebold machines , "" said Gilles W. Burger , chairman of the Maryland State Board of Elections .","[[""Gilles_W._Burger"", ""is"", ""State_Board_of_Elections_chairman""], [""Gilles_W._Burger"", ""said"", ""prepared_to_roll_out""], [""touch-screen_machines"", ""will_be_used_in"", ""2004_presidential_primary""]]","[[""Gilles_W._Burger"", ""is"", ""Maryland_State_Board_of_Elections_chairman""], [""Gilles_W._Burger"", ""said"", ""prepared_to_roll_out""]]",0.8109847059305757
384,"A grassy field and asphalt island , topped with an ATM , sit where Orville Wright once developed a split airplane wing , tinkered with cars and even built toys .","Orville Wright 's laboratory was once there - where he developed a split airplane wing , tinkered with cars and even built toys .","[[""Orville_Wright"", ""developed"", ""split_airplane_wing""], [""Orville_Wright"", ""tinkered_with"", ""cars""], [""Orville_Wright"", ""built"", ""toys""], [""grassy_field_and_asphalt_island"", ""location"", ""Orville_Wright""]]","[[""Orville_Wright"", ""developed"", ""split_airplane_wing""], [""Orville_Wright"", ""tinkered_with"", ""cars""], [""Orville_Wright"", ""built"", ""toys""], [""Orville_Wright_laboratory"", ""location"", ""Orville_Wright""]]",0.8033399553417304
385,"A final decision on his fate , including the power of the death penalty , lay with President Bush .",A final decision on his fate would lie with US President George Bush .,"[[""President_Bush"", ""has_power_of"", ""death_penalty""], [""President_Bush"", ""makes"", ""final_decision""]]","[[""US_President_George_Bush"", ""makes"", ""final_decision""], [""final_decision"", ""lies_with"", ""US_President_George_Bush""]]",0.6745362542476625
386,Minister Saud al-Faisal visit was disclosed Monday by two administration officials who discussed it on condition of not being identified by name .,"Minister Saud al-Faisal 's visit was disclosed by two administration officials , who spoke on condition of anonymity .","[[""Saud_al-Faisal"", ""visit_disclosed_by"", ""administration_officials""], [""administration_officials"", ""spoke_on_condition"", ""anonymity""]]","[[""Saud_al-Faisal"", ""visit_disclosed_by"", ""administration_officials""], [""administration_officials"", ""spoke_on_condition"", ""anonymity""]]",0.9999999685195455
387,The effort is the Bush administration 's latest effort to expand the role of religious organizations in government services .,July 10 - The Bush administration 's latest effort to expand the role of religious organizations in government services enlists church-based youth groups in anti-drug programs .,"[[""Bush_administration"", ""has_effort"", ""expand_role_of_religious_organizations""], [""religious_organizations"", ""role_in"", ""government_services""]]","[[""Bush_administration"", ""has_effort"", ""expand_role_of_religious_organizations""], [""religious_organizations"", ""role_in"", ""government_services""], [""church-based_youth_groups"", ""part_of"", ""religious_organizations""], [""church-based_youth_groups"", ""enlisted_in"", ""anti-drug_programs""]]",0.9999999463536215
388,"Less than a month after departing her anchor 's chair at "" Dateline NBC , "" Jane Pauley has signed a new deal with NBC to host a syndicated daytime talk show .","Less than a month after leaving as host of "" Dateline NBC , "" Pauley agreed Thursday to launch a daytime talk show for NBC Enterprises .","[[""Jane_Pauley"", ""departed_from"", ""Dateline_NBC""], [""Jane_Pauley"", ""signed_deal_with"", ""NBC""], [""Jane_Pauley"", ""will_host"", ""syndicated_daytime_talk_show""]]","[[""Pauley"", ""left_as_host_of"", ""Dateline_NBC""], [""Pauley"", ""agreed_to_launch"", ""daytime_talk_show""], [""Pauley"", ""launch_show_for"", ""NBC_Enterprises""]]",0.9218712802399702
389,"Shares of Mandalay closed down eight cents to $ 29.42 , before the earnings were announced .",Shares of Mandalay closed down 8 cents at $ 29.42 Thursday .,"[[""Mandalay"", ""closed_at"", ""29.42""], [""Mandalay"", ""decreased_by"", ""8_cents""]]","[[""Mandalay"", ""closed_at"", ""29.42""], [""Mandalay"", ""decreased_by"", ""8_cents""], [""Mandalay"", ""closed_on"", ""Thursday""]]",0.9999999994435962
390,A spokesman for the U.S. Attorney 's Office in Atlanta also refused to comment .,Coca-Cola announced Friday morning that the U.S. Attorney 's office in Atlanta has started an inquiry .,"[[""U.S._Attorney_Office"", ""location"", ""Atlanta""], [""spokesman"", ""represent"", ""U.S._Attorney_Office""]]","[[""U.S._Attorney_Office"", ""location"", ""Atlanta""], [""Coca-Cola"", ""announced_inquiry_by"", ""U.S._Attorney_Office""], [""U.S._Attorney_Office"", ""started_inquiry"", ""Coca-Cola""]]",0.680941372775147
391,"Cindy Cohn , legal director for the Electronic Frontier Foundation , said that portion of the DMCA gives too much leeway to copyright holders .","Cindy Cohn , legal director for the Electronic Frontier Foundation , said Monday that section 512 hands too much power to copyright holders .","[[""Cindy_Cohn"", ""is"", ""legal_director""], [""Cindy_Cohn"", ""works_for"", ""Electronic_Frontier_Foundation""], [""DMCA"", ""gives_leeway_to"", ""copyright_holders""], [""Cindy_Cohn"", ""said_about"", ""DMCA""]]","[[""Cindy_Cohn"", ""is"", ""legal_director""], [""Cindy_Cohn"", ""works_for"", ""Electronic_Frontier_Foundation""], [""Section_512"", ""hands_power_to"", ""copyright_holders""], [""Cindy_Cohn"", ""said_about"", ""Section_512""]]",0.7554951322963729
392,"The 30-year bond < US30YT = RR > was down 10 / 32 for a yield of 4.91 percent , up from 4.89 percent late Thursday .","The 30-year bond was down 14 / 32 to yield 4.92 percent , up from 4.89 percent on Thursday but off an earlier yield high of 4.95 percent .","[[""US30YT"", ""yield"", ""4.91_percent""], [""US30YT"", ""down"", ""10/32""], [""US30YT"", ""previous_yield"", ""4.89_percent""], [""US30YT"", ""time"", ""late_Thursday""]]","[[""30-year_bond"", ""yield"", ""4.92_percent""], [""30-year_bond"", ""down"", ""14/32""], [""30-year_bond"", ""previous_yield"", ""4.89_percent""], [""30-year_bond"", ""time"", ""Thursday""], [""30-year_bond"", ""earlier_yield_high"", ""4.95_percent""]]",0.6539985239192072
393,"Dell has about 32 percent of the U.S. market , but much lower share in the rest of the world .","Dell has 32 percent of the PC market in the United States , but it has only a 10 percent share in the rest of the world .","[[""Dell"", ""has_market_share"", ""32_percent""], [""Dell"", ""has_market_in"", ""U.S.""], [""Dell"", ""has_lower_market_share_in"", ""rest_of_world""]]","[[""Dell"", ""has_market_share"", ""32_percent""], [""Dell"", ""has_market_in"", ""United_States""], [""Dell"", ""has_market_share"", ""10_percent""], [""Dell"", ""has_market_in"", ""rest_of_world""]]",0.9835343740726031
394,""" The idea of a federal betting parlor on atrocities and terrorism is ridiculous and it 's grotesque , "" said Wyden .","Sen. Ron Wyden , D-Ore . , said the "" idea of a federal betting parlor on atrocities and terrorism is ridiculous and grotesque , "" WBAL reported .","[[""Wyden"", ""said"", ""idea_of_federal_betting_parlor_is_ridiculous""], [""idea_of_federal_betting_parlor"", ""is_on"", ""atrocities""], [""idea_of_federal_betting_parlor"", ""is_on"", ""terrorism""], [""idea_of_federal_betting_parlor"", ""is"", ""ridiculous""], [""idea_of_federal_betting_parlor"", ""is"", ""grotesque""]]","[[""Ron_Wyden"", ""said"", ""idea_of_federal_betting_parlor_is_ridiculous""], [""Ron_Wyden"", ""is_from"", ""Oregon""], [""idea_of_federal_betting_parlor"", ""is_on"", ""atrocities""], [""idea_of_federal_betting_parlor"", ""is_on"", ""terrorism""], [""idea_of_federal_betting_parlor"", ""is"", ""ridiculous""], [""idea_of_federal_betting_parlor"", ""is"", ""grotesque""], [""WBAL"", ""reported"", ""statement_by_Ron_Wyden""]]",0.9997842439776289
395,It recommended that consideration be given to making the job of CIA director a career post instead of a political appointment .,"It suggests that Congress consider making the CIA director a professional position , rather than a political appointment .","[[""CIA_director"", ""is"", ""career_post""], [""CIA_director"", ""is_not"", ""political_appointment""]]","[[""CIA_director"", ""is"", ""professional_position""], [""CIA_director"", ""is_not"", ""political_appointment""]]",0.6788986484819478
396,"Predictions ranged from 16 cents a share to 27 cents a share , according to Thomson First Call .","Wall Street analysts had expected 22 cents a share , according to Thomson First Call .","[[""Thomson_First_Call"", ""provided_prediction_range"", ""16_to_27_cents_a_share""]]","[[""Wall_Street_analysts"", ""expected"", ""22_cents_a_share""], [""Thomson_First_Call"", ""reported_expectation"", ""22_cents_a_share""]]",0.8976618441302463
397,"The broader Standard & Poor 's 500 Index .SPX declined 10.65 points , or 1.07 percent , to 987.86 .","The technology-laced Nasdaq Composite Index < .IXIC > declined 25.78 points , or 1.56 percent , to 1,627.84 .","[[""Standard_&_Poor_s_500_Index"", ""declined"", ""10.65_points""], [""Standard_&_Poor_s_500_Index"", ""declined_percentage"", ""1.07_percent""], [""Standard_&_Poor_s_500_Index"", ""closed_at"", ""987.86""]]","[[""Nasdaq_Composite_Index"", ""declined"", ""25.78_points""], [""Nasdaq_Composite_Index"", ""declined_percentage"", ""1.56_percent""], [""Nasdaq_Composite_Index"", ""closed_at"", ""1627.84""]]",0.5755563128807816
